seed,model,ratio,class,n_synth,f1_baseline,f1_augmented,f1_delta,recall_baseline,recall_augmented,recall_delta
456,TabDDPM,1,brute_force,1062,0.7317073170731707,0.7497337593184239,0.0180264422452531,0.7415730337078652,0.7910112359550562,0.0494382022471909
456,TabDDPM,1,xss,436,0.4371134020618556,0.40625,-0.0308634020618556,0.4907407407407407,0.3611111111111111,-0.1296296296296296
456,Drifting,1,bot,1360,0.679814385150812,0.7046818727490997,0.0248674875982876,0.9832214765100672,0.9848993288590604,0.0016778523489933
456,Drifting,1,brute_force,1062,0.7317073170731707,0.7362514029180696,0.0045440858448988,0.7415730337078652,0.7370786516853932,-0.0044943820224719
456,Drifting,1,xss,436,0.4371134020618556,0.4703296703296703,0.0332162682678146,0.4907407407407407,0.4953703703703703,0.0046296296296295
456,CTGAN,3,bot,4080,0.679814385150812,0.7450479233226837,0.0652335381718716,0.9832214765100672,0.9781879194630873,-0.0050335570469798
456,CTGAN,3,brute_force,3186,0.7317073170731707,0.7458006718924972,0.0140933548193264,0.7415730337078652,0.748314606741573,0.0067415730337078
456,CTGAN,3,xss,1308,0.4371134020618556,0.4790697674418605,0.0419563653800048,0.4907407407407407,0.4768518518518518,-0.0138888888888888
456,TabDDPM,3,bot,4080,0.679814385150812,0.7212307692307692,0.0414163840799571,0.9832214765100672,0.9832214765100672,0.0
456,TabDDPM,3,brute_force,3186,0.7317073170731707,0.7359307359307359,0.0042234188575651,0.7415730337078652,0.7640449438202247,0.0224719101123594
456,TabDDPM,3,xss,1308,0.4371134020618556,0.4471744471744471,0.0100610451125914,0.4907407407407407,0.4212962962962963,-0.0694444444444444
456,Drifting,3,bot,4080,0.679814385150812,0.7398477157360406,0.0600333305852285,0.9832214765100672,0.9781879194630873,-0.0050335570469798
456,Drifting,3,brute_force,3186,0.7317073170731707,0.7264367816091954,-0.0052705354639752,0.7415730337078652,0.7101123595505618,-0.0314606741573033
456,Drifting,3,xss,1308,0.4371134020618556,0.5076586433260394,0.0705452412641837,0.4907407407407407,0.5370370370370371,0.0462962962962963
