seed,model,ratio,class,n_synth,f1_baseline,f1_augmented,f1_delta,recall_baseline,recall_augmented,recall_delta
789,Drifting,3,bot,4080,0.6536530953708868,0.7170042971147943,0.06335120174390751,0.9832214765100671,0.9798657718120806,-0.003355704697986517
789,Drifting,3,brute_force,3186,0.7248908296943232,0.7184241019698725,-0.0064667277244506716,0.7460674157303371,0.6966292134831461,-0.04943820224719098
789,Drifting,3,xss,1308,0.4403292181069959,0.47912087912087914,0.03879166101388326,0.49537037037037035,0.5046296296296297,0.0092592592592593
789,CTGAN,5,bot,6800,0.6536530953708868,0.7534157449577098,0.09976264958682302,0.9832214765100671,0.9714765100671141,-0.011744966442952975
789,CTGAN,5,brute_force,5310,0.7248908296943232,0.7569988801791714,0.032108050484848216,0.7460674157303371,0.7595505617977528,0.013483146067415741
789,CTGAN,5,xss,2180,0.4403292181069959,0.46875,0.02842078189300412,0.49537037037037035,0.4861111111111111,-0.009259259259259245
789,TabDDPM,5,bot,6800,0.6536530953708868,0.6887182516243355,0.03506515625344875,0.9832214765100671,0.9781879194630873,-0.005033557046979831
789,TabDDPM,5,brute_force,5310,0.7248908296943232,0.7473002159827213,0.02240938628839817,0.7460674157303371,0.7775280898876404,0.03146067415730336
789,TabDDPM,5,xss,2180,0.4403292181069959,0.42409638554216866,-0.016232832564827215,0.49537037037037035,0.4074074074074074,-0.08796296296296297
789,Drifting,5,bot,6800,0.6536530953708868,0.7409293443666455,0.0872762489957587,0.9832214765100671,0.9765100671140939,-0.006711409395973145
789,Drifting,5,brute_force,5310,0.7248908296943232,0.7442922374429224,0.01940140774859922,0.7460674157303371,0.7325842696629213,-0.013483146067415741
789,Drifting,5,xss,2180,0.4403292181069959,0.5056433408577878,0.06531412275079196,0.49537037037037035,0.5185185185185185,0.02314814814814814
1024,CTGAN,1,bot,1360,0.6628766344513929,0.7077486272117145,0.04487199276032161,0.9781879194630873,0.9731543624161074,-0.005033557046979831
1024,CTGAN,1,brute_force,1062,0.7199100112485939,0.7491712707182321,0.0292612594696382,0.7191011235955056,0.7617977528089888,0.04269662921348316
1024,CTGAN,1,xss,436,0.428842504743833,0.45410628019323673,0.025263775449403725,0.5231481481481481,0.4351851851851852,-0.08796296296296297
1024,TabDDPM,1,bot,1360,0.6628766344513929,0.6987372218881539,0.035860587436761016,0.9781879194630873,0.9748322147651006,-0.003355704697986628
1024,TabDDPM,1,brute_force,1062,0.7199100112485939,0.7361563517915309,0.016246340542937054,0.7191011235955056,0.7617977528089888,0.04269662921348316
1024,TabDDPM,1,xss,436,0.428842504743833,0.41849148418491483,-0.010351020558918178,0.5231481481481481,0.39814814814814814,-0.125
1024,Drifting,1,bot,1360,0.6628766344513929,0.6639954207212364,0.0011187862698435191,0.9781879194630873,0.9731543624161074,-0.005033557046979831
