seed,model,ratio,class,n_synth,f1_baseline,f1_augmented,f1_delta,recall_baseline,recall_augmented,recall_delta
123,CTGAN,3,worms,390,0.8470588235294118,0.8764044943820225,0.02934567085261075,0.8181818181818182,0.8863636363636364,0.06818181818181812
123,TabDDPM,3,backdoor,5238,0.9722222222222222,0.9773913043478261,0.005169082125603852,0.9605488850771869,0.9639794168096055,0.0034305317324185847
123,TabDDPM,3,shellcode,3399,0.5787631271878646,0.5964912280701754,0.017728100882310804,0.656084656084656,0.6746031746031746,0.0185185185185186
123,TabDDPM,3,worms,390,0.8470588235294118,0.8505747126436781,0.0035158891142663684,0.8181818181818182,0.8409090909090909,0.022727272727272707
123,Drifting,3,backdoor,5238,0.9722222222222222,0.9756521739130435,0.0034299516908212757,0.9605488850771869,0.9622641509433962,0.0017152658662092923
123,Drifting,3,shellcode,3399,0.5787631271878646,0.5976470588235294,0.01888393163566482,0.656084656084656,0.671957671957672,0.015873015873015928
123,Drifting,3,worms,390,0.8470588235294118,0.8604651162790697,0.013406292749657989,0.8181818181818182,0.8409090909090909,0.022727272727272707
123,CTGAN,5,backdoor,8730,0.9722222222222222,0.9722703639514731,4.814172925093896e-05,0.9605488850771869,0.9622641509433962,0.0017152658662092923
123,CTGAN,5,shellcode,5665,0.5787631271878646,0.6048109965635738,0.026047869375709243,0.656084656084656,0.6984126984126984,0.042328042328042326
123,CTGAN,5,worms,650,0.8470588235294118,0.8131868131868132,-0.03387201034259857,0.8181818181818182,0.8409090909090909,0.022727272727272707
123,TabDDPM,5,backdoor,8730,0.9722222222222222,0.9748482220294883,0.0026259998072660773,0.9605488850771869,0.9639794168096055,0.0034305317324185847
123,TabDDPM,5,shellcode,5665,0.5787631271878646,0.6035087719298246,0.02474564474195995,0.656084656084656,0.6825396825396826,0.02645502645502651
123,TabDDPM,5,worms,650,0.8470588235294118,0.8604651162790697,0.013406292749657989,0.8181818181818182,0.8409090909090909,0.022727272727272707
123,Drifting,5,backdoor,8730,0.9722222222222222,0.9739583333333334,0.0017361111111111605,0.9605488850771869,0.9622641509433962,0.0017152658662092923
123,Drifting,5,shellcode,5665,0.5787631271878646,0.5887850467289719,0.010021919541107316,0.656084656084656,0.6666666666666666,0.010582010582010581
123,Drifting,5,worms,650,0.8470588235294118,0.8192771084337349,-0.02778171509567684,0.8181818181818182,0.7727272727272727,-0.045454545454545525
456,CTGAN,1,backdoor,1746,0.9765013054830287,0.9731136166522116,-0.0033876888308170816,0.9622641509433962,0.9622641509433962,0.0
456,CTGAN,1,shellcode,1133,0.5867287543655413,0.5933562428407789,0.006627488475237642,0.6666666666666666,0.6851851851851852,0.0185185185185186
456,CTGAN,1,worms,130,0.782608695652174,0.8372093023255814,0.05460060667340749,0.8181818181818182,0.8181818181818182,0.0
456,TabDDPM,1,backdoor,1746,0.9765013054830287,0.9765013054830287,0.0,0.9622641509433962,0.9622641509433962,0.0
456,TabDDPM,1,shellcode,1133,0.5867287543655413,0.5970488081725313,0.01032005380698997,0.6666666666666666,0.6957671957671958,0.029100529100529182
456,TabDDPM,1,worms,130,0.782608695652174,0.8089887640449438,0.02638006839276985,0.8181818181818182,0.8181818181818182,0.0
456,Drifting,1,backdoor,1746,0.9765013054830287,0.9765013054830287,0.0,0.9622641509433962,0.9622641509433962,0.0
456,Drifting,1,shellcode,1133,0.5867287543655413,0.602125147579693,0.01539639321415176,0.6666666666666666,0.6746031746031746,0.00793650793650802
456,Drifting,1,worms,130,0.782608695652174,0.8505747126436781,0.06796601699150417,0.8181818181818182,0.8409090909090909,0.022727272727272707
456,CTGAN,3,backdoor,5238,0.9765013054830287,0.9739583333333334,-0.002542972149695344,0.9622641509433962,0.9622641509433962,0.0
456,CTGAN,3,shellcode,3399,0.5867287543655413,0.5944700460829493,0.007741291717408005,0.6666666666666666,0.6825396825396826,0.015873015873015928
456,CTGAN,3,worms,390,0.782608695652174,0.8043478260869565,0.021739130434782594,0.8181818181818182,0.8409090909090909,0.022727272727272707
